host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,78.38384117357658,1.5517578125,100.0,0.47360318501790366,4.04,4.1055,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,79.49495216138435,1.4960472470238095,100.0,0.43304430643717445,4.2,4.0996,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,80.80808285799894,1.4456612723214286,100.0,0.3757145563761393,4.32,4.0996,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,79.89899194890802,1.4388950892857142,100.0,0.4105806350708008,4.25,4.0996,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,82.1212153116862,1.293759300595238,100.0,0.30599721272786456,4.09,4.1055,3.4074,5.9096,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,22.222223015987513,4.238839285714286,99.89583333333331,0.47604763706525166,83.97,11.8066,2.0697,6.0918,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,82.52525482177734,1.3764183407738095,100.0,0.3796717961629232,3.74,4.1055,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,80.40404320919153,1.3584449404761905,100.0,0.34916413625081383,3.74,4.0996,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,600,600,46.66666732788086,3.209735576923077,99.65277777777776,1.4493018256293402,2.59,4.0996,3.4074,5.9104,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,600,600,50.500001220703126,3.183894230769231,99.47916666666669,1.3739255269368489,2.52,4.0918,3.4074,5.9104,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyageing,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,4950,4950,80.6666689046224,0.7772592397836539,100.0,0.018860878688948497,13.91,4.0977,3.4074,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,600,600,48.16666839599609,3.1790865384615383,98.61111111111111,1.44160885281033,2.7,4.0977,3.4074,5.9104,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,5814,5814,44.220847481175475,3.268794825819672,100.0,0.323121634636136,15.51,6.334,3.4081,6.5795,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,5814,5814,42.08806461298798,3.3301261526639343,100.0,0.37181454337104247,15.58,6.334,3.4081,6.5795,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,80.60606291799834,1.3230096726190477,100.0,0.3054319381713867,4.23,4.0156,3.4022,5.9096,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,72.12121434067235,1.5604771205357142,99.47916666666669,0.5620723724365234,83.81,3.1094,2.3514,5.9913,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,79.49495234633937,1.3753720238095235,100.0,0.3637149810791015,4.24,4.0156,3.4022,5.9096,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,79.19192158092152,1.3587704613095235,100.0,0.3171222686767578,4.31,4.0098,3.4022,5.9096,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,600,600,41.00000106811523,3.355769230769231,99.13194444444444,1.4696278042263455,2.91,4.0,3.4022,5.9104,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,600,600,45.33333450317383,3.21875,98.95833333333331,1.4772720336914062,3.02,4.0,3.4022,5.9104,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,600,600,44.50000106811523,3.2411358173076925,97.91666666666669,1.537364535861545,3.35,4.0,3.4022,5.9104,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,cotton,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,240,240,44.583334350585936,3.016015625,100.0,0.9347850254603794,2.32,4.0137,3.4021,5.8642,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,cotton,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,240,240,45.00000152587891,2.9796875,100.0,0.925124032156808,2.24,4.0137,3.4021,5.8642,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,cotton,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,240,240,43.75000152587891,3.048828125,100.0,0.9932599748883928,2.27,4.0137,3.4021,5.8642,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,26.262627040978636,4.055524553571429,99.79166666666669,0.5412613650163015,85.62,11.8066,2.0697,6.0918,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,soylocal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,600,600,35.50000106811523,3.33984375,76.73611111111111,2.6012475755479603,25.4,3.1074,2.3514,5.9921,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,soylocal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,600,600,40.66666809082031,3.17578125,84.72222222222223,2.1444261338975696,26.7,3.1074,2.3514,5.9921,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,12763,11143,67.89015735433483,1.335227082215665,100.0,0.0055384571715515465,37.28,4.9258,3.4078,6.2607,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,soylocal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,600,600,40.500000915527345,3.25,83.85416666666667,2.310419718424479,26.53,3.1074,2.3514,5.9921,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,240,240,43.75000152587891,2.830859375,98.66071428571428,1.13750239780971,11.16,3.1074,2.3513,5.9459,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,12763,11143,64.61455826877874,1.470925261534335,99.99214824120602,0.007592255558500338,31.46,4.9258,3.4078,6.2607,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,240,240,43.75000076293945,2.733203125,99.10714285714286,1.2349766322544642,11.12,3.1074,2.3513,5.9459,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,22.6262633525964,4.205078125,99.79166666666669,0.5002471745014191,82.84,11.8066,2.0697,6.0918,
pc427-08,60,sit_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,240,240,50.41666717529297,2.7640625,98.66071428571428,1.4683576311383928,10.89,3.1074,2.3513,5.9459,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,12763,11143,68.37476642741812,1.2854129643910943,100.0,0.005263015047539419,32.7,4.9258,3.4078,6.2607,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,5814,5814,41.65806787843183,3.3624167520491803,100.0,0.494447233927184,15.52,6.334,3.4081,6.5795,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,76.86868965842507,1.4574032738095235,100.0,0.4127382278442383,4.48,4.0156,3.4022,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,cotton,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,240,240,52.91666717529297,2.850390625,100.0,0.858482905796596,1.54,4.1016,3.4074,5.8642,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,cotton,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,240,240,44.16666793823242,3.055078125,100.0,1.0357110159737724,1.79,4.1016,3.4074,5.8642,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,76.16161880493163,1.532040550595238,100.0,0.5045173645019532,3.72,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,76.66666955658884,1.6090494791666667,99.79166666666669,0.6146677017211915,3.74,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,79.8989927812056,1.3686290922619049,100.0,0.3775827407836914,3.87,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,79.0909111254143,1.4145972842261905,100.0,0.4454654693603516,4.15,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,78.98990117853339,1.3898809523809523,100.0,0.3819233576456706,4.11,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soylocal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,600,600,45.50000106811523,3.3064903846153846,97.56944444444444,1.7632755703396268,2.89,4.5332,2.6499,5.9104,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soylocal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,600,600,41.000000915527345,3.276141826923077,94.61805555555556,1.9426812065972223,2.83,4.5332,2.6499,5.9104,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soylocal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,600,600,41.833334045410155,3.2654747596153846,95.3125,1.866361829969618,3.0,4.5332,2.6499,5.9104,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,240,240,47.083334350585936,2.93828125,100.0,1.16632080078125,1.99,3.543,2.6498,5.8642,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,240,240,45.41666793823242,3.007421875,99.55357142857144,1.2664544241768974,2.0,3.543,2.6498,5.8642,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,240,240,41.66666870117187,3.0125,99.55357142857144,1.3244127546037947,1.89,3.543,2.6498,5.8642,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,12763,11143,63.86969564479461,1.49972966402897,100.0,0.009066700926003745,36.33,4.623,2.6496,6.2607,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,12763,11143,65.00942475305985,1.4781132644849786,99.98429648241206,0.008506876917265767,37.22,4.625,2.6496,6.2607,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,12763,11143,64.12097470392116,1.5013464407859445,100.0,0.009020168689926665,37.27,4.625,2.6496,6.2607,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,5814,5814,36.10251222183338,3.5959912909836067,99.93093922651934,0.4875993781326884,15.31,5.7383,2.6499,6.5795,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,5814,5814,37.16890365789549,3.5315061475409837,99.9482044198895,0.5714536319121472,13.58,5.7383,2.6499,6.5795,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,5814,5814,42.466461512326454,3.3049116290983607,100.0,0.4327278242585409,13.26,5.7383,2.6499,6.5795,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyageing,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,4950,4950,79.73737633907433,0.8030465932992789,100.0,0.02134399270856535,11.78,4.6074,2.6492,5.9096,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyageing,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,4950,4950,80.3838413215406,0.7649817833533654,100.0,0.02227434632066008,11.98,4.6074,2.6492,5.9096,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyageing,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,4950,4950,80.10101246226918,0.7911858191856971,99.93912337662336,0.02202531656661591,12.12,4.6074,2.6492,5.9096,
buyatti,60,edar_deit_tiny_patch16_224.fb_in1k,soyageingr6,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,67.67677015824752,1.9900948660714288,99.89583333333331,0.5003913243611654,4.01,3.8008,2.6492,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,78.98990120165276,1.4836774553571428,100.0,0.4501366933186849,3.69,3.5293,2.6499,5.9096,
buyatti,60,glsf_deit_tiny_patch16_224.fb_in1k,cotton,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,240,240,45.83333511352539,2.946484375,100.0,0.9588263375418526,1.53,4.1016,3.4074,5.8642,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,73.73737693555427,1.6943359375,99.6875,0.7019869486490885,3.72,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,77.67677034320253,1.5747302827380951,99.58333333333331,0.6384057362874349,3.57,3.5293,2.6499,5.9096,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,soylocal,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,600,600,10.166666870117188,4.576622596153846,95.83333333333331,1.7915582987997267,27.7,11.8203,2.0697,6.0926,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,12763,11143,63.34021556470485,1.542901689914163,99.99214824120602,0.015394193967383112,31.2,4.7617,2.6502,6.2607,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,soylocal,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,600,600,8.000000343322753,4.6006610576923075,96.00694444444444,1.7936125331454806,27.22,11.8203,2.0697,6.0926,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,soylocal,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,600,600,11.666667098999024,4.465144230769231,96.00694444444444,1.855067041185167,26.99,11.8203,2.0697,6.0926,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,12763,11143,63.18765349029949,1.546137339055794,99.98429648241206,0.017903973147198184,36.28,4.7617,2.6502,6.2607,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,cotton,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,240,240,6.666666793823242,4.179296875,99.10714285714286,1.3696870463235038,11.22,11.8203,2.0697,6.0464,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,cotton,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,240,240,5.416666793823242,4.20625,100.0,1.3347133738654,11.22,11.8203,2.0697,6.0464,
pc427-08,60,dyvit_deit_tiny_patch16_224.fb_in1k,cotton,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,240,240,6.250000381469727,4.175390625,98.21428571428572,1.3882827758789062,10.42,11.8203,2.0697,6.0464,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,12763,11143,59.25693437846229,1.7447902695815452,99.99214824120602,0.018034793324206943,36.5,4.7617,2.6502,6.2607,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,5814,5814,39.026488994051185,3.5436571465163933,99.91367403314918,0.7412227293404426,15.47,6.1719,2.6505,6.5795,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,5814,5814,41.864466215434824,3.4431832735655736,99.36118784530387,0.9488231279573388,15.25,6.1719,2.6505,6.5795,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,5814,5814,38.33849443764387,3.5783811475409837,99.896408839779,0.72590174595954,15.63,6.1719,2.6505,6.5795,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageing,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,4950,4950,77.49495174523555,0.8781527005709134,99.93912337662336,0.03434557361262185,13.76,4.5391,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageing,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,4950,4950,77.21212401418975,0.8994727501502404,99.89853896103897,0.05359190237986577,13.82,4.5391,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageing,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,4950,4950,73.43434598055752,1.0343557504507213,99.85795454545456,0.0575389370515749,13.45,4.5391,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr6,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,64.94949738473603,2.040922619047619,99.58333333333331,0.6107152938842774,3.73,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr6,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,65.65656770648378,2.0852864583333335,99.79166666666669,0.695331319173177,3.52,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr6,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,62.727274761777934,2.0594308035714284,99.27083333333331,0.6525424957275391,3.46,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr5,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,77.37373934659091,1.4824683779761905,99.58333333333331,0.5417502085367839,3.54,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr5,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,77.27273037072383,1.4842354910714286,100.0,0.4747356414794922,3.52,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr5,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,79.69697207826556,1.4781668526785714,100.0,0.4855663299560547,3.55,3.5293,2.6499,5.9096,
buyatti,60,dmaws_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,77.97980023008404,1.535458519345238,99.79166666666669,0.4945153554280599,3.52,3.5293,2.6499,5.9096,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,10,0.0001,45,448,32,990,990,77.47474984833688,1.4752371651785714,100.0,0.4271769841512044,4.22,4.0098,3.4022,5.9096,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr3,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,100,0.0001,45,448,32,990,990,80.20202241377397,1.3997860863095235,100.0,0.35202452341715496,4.3,4.0098,3.4022,5.9096,
buyatti,60,maws_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0001,45,448,32,990,990,78.18182017008463,1.574893043154762,99.89583333333331,0.4644240061442057,4.13,4.0156,3.4022,5.9096,
